,Home_coeff_samples,Away_coeff_samples,Home_samples,Away_samples,Final_samples
40,0.0005426213191313143,-0.0005824812838808066,0.46456492056008947,0.07648201123022526,-0.012076300872191137
41,0.0005109775377089949,-0.0006136181955803921,0.4641319851499763,0.05780123476789857,-0.04134256769228739
42,0.000546586358282325,-0.00046222074104840716,0.4645499574931944,0.06750371951462242,-0.06141056537534251
43,0.0005247687254530095,-0.0006669991084554527,0.46320475199668565,0.0872628442315326,0.2671854286224846
44,0.0006146875199157449,-0.0005171267242504984,0.4663705291769042,0.10573722544198712,0.28974326895721436
45,0.0005723214162590824,-0.0005669844142683995,0.4663328682924155,0.10505549733352905,0.39731344310423133
46,0.0004988814295828307,-0.000546047920033709,0.4505630735252114,0.0808786377766618,0.08445415771067633
47,0.0005264192823141129,-0.00045484463575604393,0.43101931789653325,0.060878697122816176,0.29800876888667593
48,0.0005713653670026144,-0.00034093982509250567,0.430465024869363,0.07085602261593892,0.30095546425775743
49,0.0005863838975013446,-0.00045402910464847413,0.43015312621432095,0.05864205319724463,0.004115422053772022
50,0.0007148709433475086,-0.0005617944499138425,0.4301393113467229,0.08458651701752452,-0.09324150880041066
51,0.0005390264593585264,-0.0003324230378163658,0.42999652980400743,0.05841601007859071,0.2652402681911108
52,0.000675336376464419,-0.00035708415410921,0.4332510099164773,0.059325708690267466,0.18718041854822443
53,0.0005510529288904461,-0.0004491045620221131,0.42595492447105865,0.0756206376367992,0.3760152632843501
54,0.0006768455522231131,-0.0003403598293968789,0.42602837938003546,0.058045839351849295,0.20954357604191398
55,0.0004518835651183294,-0.0003898183275163692,0.4250491180834663,0.07058396604229815,0.485697128398507
56,0.00047680343320772526,-0.0004676026340531273,0.4247791111752261,0.06226035162012836,0.2748868842435781
57,0.0004610338787022785,-0.00046091004435567146,0.43465232974295553,0.07332057308751759,0.3161232329381891
58,0.0006127706272550408,-0.00042370854777500604,0.43383544022997267,0.05341440593137686,0.2196293282015982
59,0.0004914619458130648,-0.000510217302237611,0.43458099072812867,0.07064758802945673,0.34491881952095405
60,0.0005713218740173882,-0.0004332509123194336,0.44033239453416634,0.0662160817645552,0.14102687799549618
61,0.0005532104240880535,-0.000509992852892755,0.4414917106998835,0.05421837393113072,0.3313913919854694
62,0.0004937005352567855,-0.0004657439434685316,0.4415619844152795,0.06784680532188148,0.2904500796336822
63,0.0004937005352567855,-0.0004657439434685316,0.4415619844152795,0.06784680532188148,0.2904500796336822
64,0.00046081150558527324,-0.0004813778319988973,0.4502607378483207,0.08048168649632519,0.20794529940636353
65,0.0006021418558249227,-0.0005833452376606506,0.4498072095394654,0.06123065702861275,0.2909246218310799
66,0.0006563261789919634,-0.0004058802594674163,0.45019139598897656,0.0379005345116159,0.37024821703162414
67,0.0005430488168972079,-0.0005128514285331285,0.45045445634369247,0.08755720762001726,0.0004947828420445166
68,0.0005546624541251522,-0.00037505728281309476,0.45322237777608254,0.05957852055229417,0.53281249189984
69,0.0006521642844202038,-0.0004504461410456417,0.4530345622785878,0.07888582430607737,0.1065181360897216
70,0.0005163816482242921,-0.0003892703101381087,0.4429576239363419,0.04584920062465168,0.3878033098644862
71,0.0005347570059466646,-0.0003925993093238833,0.43940429505943074,0.0478012602091453,0.27766144997332765
72,0.0006301577596806221,-0.0004761793471653678,0.4397021865597902,0.08343758343925073,0.3213188385432373
73,0.00038057639192916776,-0.0003710978068135505,0.4395058093628274,0.05891710330459356,0.30944678449481766
74,0.0006569328966764104,-0.00041182926788622726,0.4392395838891542,0.07897224491628242,0.11823771738143862
75,0.0005039602937984388,-0.0003083128285223262,0.44002341419601626,0.06116656796657962,0.1604399080810861
76,0.0006887612099890258,-0.0004995718250363878,0.4397768381049472,0.09803198456880231,0.11968809909720313
77,0.0004707312297310367,-0.0003010663069002196,0.43854612345340666,0.041972339514352835,0.4370705815859026
78,0.0005882035566654441,-0.0006288514894587483,0.4384935189915962,0.0969806320410889,0.4157570151566494
79,0.0004664689602900689,-0.0005647469852237252,0.43693072412212675,0.046539993337477756,0.4934392897366795
80,0.0005929801749418565,-0.00023674205974456874,0.4374478926706426,0.08122211033425315,0.3519944805769828
81,0.0006300874228536127,-0.0003207602647523753,0.4355030716618286,0.05455013642574176,0.29683831958138573
82,0.0006300874228536127,-0.0003207602647523753,0.4355030716618286,0.05455013642574176,0.29683831958138573
83,0.00061441511086175,-0.0005055591282621574,0.43623014643583985,0.06250780301215578,0.36823878790092857
84,0.00061441511086175,-0.0005055591282621574,0.43623014643583985,0.06250780301215578,0.36823878790092857
85,0.0005286663320964427,-0.0005278145075183514,0.4425589905284595,0.07245403893717954,0.4871019276179456
86,0.0004718806262716027,-0.0005386134406251153,0.4461001921024334,0.08491447880617159,0.0587075423884309
87,0.0005188863319677855,-0.0003736298820057718,0.44589391498117936,0.09780824892442977,0.7729603671260528
88,0.0004550767093097041,-0.00038839749282238524,0.4456490552897837,0.10281074786340717,0.7029614241990425
89,0.000607298123579166,-0.0004958384948778869,0.44560568264484296,0.05390975751684571,0.33273886874429004
90,0.0005740553512434916,-0.0003551824216930291,0.44581323251496047,0.05284119240307446,0.4347488841657936
91,0.0005410355918972409,-0.0004175606434089112,0.446359551475764,0.06005483768455754,0.23673876690294993
92,0.000571666090886595,-0.000528665168878075,0.4451754067450288,0.07759250005682866,0.26580948260615966
93,0.000571666090886595,-0.000528665168878075,0.4451754067450288,0.07759250005682866,0.26580948260615966
94,0.0005040374715911102,-0.0004882942570794186,0.4494119437924759,0.07181937901605583,0.48115268749206774
95,0.0006815748508550901,-0.0003905521598538706,0.4491448000248698,0.04457467131754645,0.29704105326000474
96,0.0005445110258193855,-0.0004440420852403202,0.4482695065660957,0.03370645103882569,0.06521803331557652
97,0.00048132625596540037,-0.00042788853108586297,0.44780156810188254,0.07503453227512574,0.11147556783708668
98,0.0003664923152059981,-0.0005639671793987157,0.44808022867428027,0.09700864249440541,0.4135028024824401
99,0.0006920430405430733,-0.00044540089732953504,0.4478246498732778,0.05733729477810684,0.41135490240011885
100,0.0007003131297095691,-0.0006184443785643005,0.44802186159109175,0.0510343804614531,0.4380370910719311
101,0.0005470137470475212,-0.0006024237162981795,0.4478925081492507,0.07911907423683454,0.30258917992631273
102,0.0005810024024568096,-0.00046542498063290076,0.4448103172933979,0.06643150210925239,0.09230875190073151
103,0.0005810024024568096,-0.00046542498063290076,0.4448103172933979,0.06643150210925239,0.09230875190073151
104,0.0004800962079014886,-0.00048017623445128246,0.4434835651453594,0.0654254194797361,0.1656145696597846
105,0.0006151110908529944,-0.0004086004341455184,0.4381902403228853,0.04771411035276272,0.5156792481950008
106,0.0006164986585153987,-0.0004950634400586729,0.4376091681433887,0.06659817417723506,0.1410830809454191
107,0.0005153732867178812,-0.0005266476615773269,0.4385787002120343,0.06496816961835204,0.58580472821363
108,0.000567580703092306,-0.0005992279537088757,0.43862979267006413,0.060872400841533815,0.61349093165513
109,0.0005250360916939487,-0.00031122837933287754,0.438694677645253,0.07188016228913671,0.12219464120596646
110,0.0005342292519612801,-0.00035900390950734746,0.44106674457143613,0.06462974754133122,0.04220170570985626
111,0.0006044663411413635,-0.0004371421979300114,0.4408013775124509,0.03813495427297159,-0.2124193214503332
112,0.0007248373098189593,-0.00041978604483207426,0.44075250786785813,0.03244728646594334,0.11734865564607388
113,0.0006450113409229739,-0.0003935497877296158,0.44082205542759484,0.029408620878404523,0.21473575052999894
114,0.0006070767737293881,-0.00037134446541796975,0.44133818668769703,0.050911504067538305,0.27247486235683693
115,0.0005365930009917505,-0.00035149715025931035,0.44207998008606814,0.07758113506211668,0.14344687967712466
116,0.0007358081339484767,-0.0005521812573078672,0.44174004821280655,0.03723920436591878,0.4507848867757427
117,0.0005198415558573536,-0.00046634897293263973,0.44300693798410357,0.07162481694546383,0.3979687452375684
118,0.0004995089612856658,-0.0004974468687996069,0.4454639418120484,0.03568668998723951,0.15674046660193786
119,0.0005143763824315726,-0.0005009037808991767,0.44553918267839526,0.05957684902639318,0.1076238985797191
120,0.0005999714397111746,-0.000473773503322666,0.44587759930618215,0.10305931215149085,0.25209455185092344
121,0.000598344227073671,-0.0005347381075589278,0.44566177865948003,0.06821964059892557,0.25379437036578456
122,0.00048306197154960483,-0.00048285991259847783,0.44575623340894105,0.06648070646982743,0.3425100605202469
123,0.0006496743833751487,-0.0003733669057250683,0.4456793494220306,0.06568156012676757,0.3264033813895775
124,0.0005588422572980378,-0.00046003741391655105,0.45346116881338644,0.0961031039709513,0.3951458880188561
125,0.0005478225246910093,-0.0004734721067964129,0.45326182950273197,0.07547871270564507,0.36550704515655674
126,0.0005475110020196299,-0.0004620216200229381,0.44656985428528906,0.08265134094468989,0.44483180678009715
127,0.0006368464077995266,-0.0004497212044020325,0.44683362633344226,0.07814526325175666,0.26168305545787796
128,0.0006121985968082561,-0.0003986067599473626,0.45195035301410696,0.08128274704438423,0.4591374370513941
129,0.0004993989896759993,-0.0003708227939483762,0.45390927842130324,0.0873735087509465,0.19504651547014817
130,0.0005158424534221055,-0.0003665788948101276,0.44917093190703844,0.08171797878844003,0.3274636349594995
131,0.0006251164519981907,-0.0004990047940694446,0.4493389374477322,0.05645389210587342,0.18793811365481217
132,0.0004772074434526767,-0.0005001931932566996,0.44943078257671765,0.08037081316511434,0.28813092607016855
133,0.0004794744158273745,-0.0006039926053057438,0.4471952377530753,0.06639148587255836,0.38620162725340035
134,0.000360874739120411,-0.000624109347115495,0.4467917627267453,0.03410396010512008,0.30747499193385397
135,0.0005438502346987856,-0.00034219092605284934,0.44615810789021043,0.07754497855920825,0.47994720651477407
136,0.0005763918133333613,-0.0005046747425662831,0.4370578011194937,0.07015084741859853,0.16681391810077728
137,0.0005777740878671727,-0.00042392208429887243,0.4364030512658842,0.03315530657636003,0.31811752190276565
138,0.0006135833972002153,-0.0005842620012768028,0.4277390147577407,0.061015759526177306,0.20556568489356986
139,0.0007016919259271195,-0.00047660630317743685,0.42594924875308665,0.03640588487807993,0.12586907573497252
140,0.0006821475942294231,-0.0004269832849809549,0.42578584792649066,0.03446111267843511,0.18443931670770075
141,0.0005942118784645191,-0.0005168238521020195,0.42540161509712493,0.058423185144732465,0.044000160267584354
142,0.0006019508843891888,-0.00044763203407785604,0.4254327909897198,0.062201771975517975,0.15081578711557464
143,0.0005927964849077831,-0.0005180974777325942,0.4248469208352953,0.08248930666338995,0.3391119039187813
144,0.00039015485453706966,-0.00038739420349010297,0.43943389133434446,0.04800852367831442,0.4118753927196468
145,0.0006278673083124406,-0.0005876330344940175,0.45059385758525267,0.03258186776374044,0.2935184425832815
146,0.0006167440338417493,-0.0005582184677113932,0.45217344148648225,0.09419696861637791,0.27301160343251785
147,0.0004790226244299391,-0.00033782135485447336,0.42783000053345227,0.05351520706425097,0.2668539127430609
148,0.0006015363439384067,-0.0005333711258933371,0.4285988719038882,0.0844237510881981,0.3873060224018585
149,0.0006015363439384067,-0.0005333711258933371,0.4285988719038882,0.0844237510881981,0.3873060224018585
150,0.0005296983616297812,-0.0004684503578786572,0.42909907042779516,0.062449654607931296,0.6672390218883393
151,0.0005375591597974978,-0.00044336216703343937,0.4288663604969317,0.055577893427441426,-0.062394575142199926
152,0.0005577119735801616,-0.00044305935760845,0.4265053740193261,0.1052443233982353,0.23563639547177817
153,0.0006191972428865797,-0.0003433845208038895,0.4268208129818703,0.03393344020432629,0.17167139209822357
154,0.000508848703008978,-0.00045111745891006816,0.4321134933912305,0.1135090718376431,0.15802887434017543
155,0.0005529630647334993,-0.0003810548220909266,0.4352135736275837,0.07502636242161025,0.2729506589330475
156,0.0006013331049339176,-0.00045495698440100457,0.43420537451877733,0.08531148554358865,0.30469960590137934
157,0.0006303395493873223,-0.00042942940922660567,0.43417772704438545,0.09115682522733036,0.32551652811797793
158,0.0004906932270210452,-0.00037970783286531156,0.4339836330952232,0.06752852195532487,0.386883833503183
159,0.0006620715645398262,-0.0004928949244461912,0.43247363571806746,0.05358294092227872,0.12248126559882921
160,0.0007321645186048891,-0.00048363205308286184,0.43503631332479753,0.05641794874419064,0.24184054267353927
161,0.0006491750581571137,-0.00034588369689101864,0.43492052341176735,0.04700480919035482,0.36620751886639313
162,0.0005973678142727183,-0.0003621744462983013,0.43785851972944606,0.09331008516193144,0.2606811868424972
163,0.0005229877398760435,-0.000540974492229068,0.436743615642271,0.07385457747081939,0.2851599166190997
164,0.000536369158851711,-0.00032643758791950453,0.4367455141117139,0.07884896151338787,0.2685340223642354
165,0.00045463585536407455,-0.0004424576809889265,0.4365864880239929,0.028768790262534358,0.266415805137169
166,0.0004984214463893054,-0.00028188078817864207,0.4361789614138684,0.026356800156760143,0.25975643233347445
167,0.0004883530063328459,-0.000301820682934497,0.4375369567276714,0.052177025313976916,0.23143795185591376
168,0.0006298374456845034,-0.0002901346007580863,0.4378338105379098,0.05325640067871254,0.390475070904726
169,0.00044370580986333527,-0.0004340969124346047,0.4364678947931184,0.08256676311935028,0.4017608118549374
170,0.0003927809937618126,-0.0003013847250698129,0.435943089443234,0.058375774993175845,0.28485748166707947
171,0.0007376466495639144,-0.0003995873566469964,0.43970426631436194,0.027676583604386278,0.4349930462844669
172,0.0005638820579918882,-0.00043344585598538215,0.4406169802564818,0.030477040426528774,0.701089031289776
173,0.0006571115219116918,-0.0002175775701871273,0.44244663893706987,0.08202523185227997,-0.017246163148491755
174,0.0005865481677398144,-0.0005234992983857427,0.44246699351087154,0.040751300305799855,0.13370377107844345
175,0.0006800394000948734,-0.0003848136699886591,0.44302759726100976,0.09337023468889721,0.06916471768620625
176,0.0006800394000948734,-0.0003848136699886591,0.44302759726100976,0.09337023468889721,0.06916471768620625
177,0.0006244368684941488,-0.00043699492528220704,0.44308913498462066,0.1017201271417702,0.20777882776901735
178,0.0006244368684941488,-0.00043699492528220704,0.44308913498462066,0.1017201271417702,0.20777882776901735
179,0.0005823795019307447,-0.00042114337412371336,0.44287657868413405,0.033758973627564304,0.42189820771460806
180,0.0006106093797107854,-0.0004088792927671728,0.4428709282407986,0.031923888435191006,0.3238137090892024
181,0.0005705601548130773,-0.0005951536758844497,0.44129233280694086,0.05578696805446052,0.492541979357364
182,0.0006594992400393361,-0.0004912073194849344,0.4410850473479257,0.07510501509845724,0.27917768573353485
183,0.0005003121204813568,-0.0003547366551595607,0.4251470339173037,0.09009054734832199,0.1448144086011942
184,0.0006106463391667693,-0.00044641553726181503,0.4231390724397959,0.024636548378866457,0.5418856435075798
185,0.0007315377105027654,-0.00046335123536651315,0.4234276557433729,0.09864781792564647,0.5209604775854908
186,0.000737404348097959,-0.0005388736843716087,0.42298258150092294,0.0871158068544826,0.36986946969787193
187,0.0006531167454200132,-0.0005459082210651902,0.42303994038689485,0.061890186364061635,0.2793259732492477
188,0.0006560989567271072,-0.0005105100068659599,0.4136408158034977,0.07283157920722037,0.3697606889706804
189,0.0007281396935052941,-0.0006238674701281448,0.4137372682572456,0.05692445460420492,0.2590279525564123
190,0.000521276603401514,-0.00035998948504103746,0.4204761818310498,0.038001924442544834,0.3449833733380563
191,0.0006920113428676714,-0.0003292110873762144,0.4255659015748636,0.05381440739609677,0.09124647285328868
192,0.0005989025405925379,-0.0004176979777087686,0.4257773153493123,0.042994244736025436,0.33899012001294815
193,0.0006716614352655324,-0.00047255954691410667,0.42558953597394067,0.07869722361752593,0.08998432815338875
194,0.0005764275593023139,-0.0004699570040651574,0.42581256586307065,0.06967169003171342,0.3626583013722018
195,0.0005763619907073754,-0.000361456763859701,0.43300140121940806,0.062289721821299784,0.40508335416723784
196,0.0005948318601059897,-0.00038869324359280913,0.4329619406025777,0.060231413647504506,0.38373462170393546
197,0.00047140617853888664,-0.0004955812127025573,0.4373498870232055,0.10402996898967058,0.47844869366547726
198,0.0004813694194816643,-0.000492005755703562,0.4369697419264091,0.06085124397896336,0.323915451386815
199,0.0005582786554667055,-0.0004979577254167783,0.4369955114787897,0.08894271972291642,0.24158120900062374
200,0.0005162643933564273,-0.0003480733107175695,0.4362058445318106,0.04932979005733583,0.18580841578854335
201,0.0007349626722584528,-0.000649530458857993,0.4373612395387202,0.07253411633132745,0.49370320563272885
202,0.000587003286166436,-0.0005819535509125268,0.43920226800519385,0.09685829610873502,-0.20537699547031107
203,0.000520513329666075,-0.0004302799089211122,0.44052903068279436,0.038854806294691326,0.6064084259855913
204,0.0006017382655802751,-0.0004377949112316197,0.4422507494911035,0.11336196446169175,0.0033785565112887106
205,0.0005640683773741411,-0.0003646430214867923,0.4425164172347862,0.06464644131992028,0.18313153872864096
206,0.0006024818575382986,-0.0005640852315519229,0.44290990840128147,0.06235333112437828,0.557290562574045
207,0.0005246339265121549,-0.00021633821983557019,0.44303656796705354,0.07118940169479099,0.10861509512714518
208,0.0005442183204830756,-0.00046974355135768824,0.4424452645242931,0.05665012582738406,-0.007122288840314683
209,0.0005413442217576209,-0.0005321320150750224,0.4404343519023256,0.05940285796609792,0.4723933394275157
210,0.0005716171846992994,-0.0004600195945678255,0.4400960015603489,0.048586623736356936,0.2150798393306701
211,0.0005909184289596927,-0.0003102988108620881,0.4406196138382765,0.04524428202296949,0.456090301522978
212,0.0006292361873103295,-0.0003305128432327008,0.44164296863086094,0.08932208422921946,0.23011179919348201
213,0.0005620121486511287,-0.0004684313239921691,0.44163108495316317,0.07042783412507615,0.27789684102710965
214,0.0005816688306573268,-0.0005712171943934912,0.44153366428220053,0.10109716994345219,0.164083148157528
215,0.0005399403164520384,-0.0004198706783252512,0.4415868311824873,0.09497690367563437,0.23773446363251427
216,0.0005540806794939205,-0.0003936651203200538,0.4423887671903055,0.0682003791282903,0.2586761543859344
217,0.0004772952690678591,-0.0003856417532840166,0.4459183736643856,0.06325202231834205,0.23002665529609856
218,0.0005372224373135022,-0.0003910431807666741,0.4455337426563738,0.06572352142484868,0.36664379702894667
219,0.0007087478061683118,-0.0003503030353023625,0.44351642066128444,0.008140849589001685,0.09767629342595696
220,0.0005774433278557404,-0.00046270616203538827,0.4439177584263284,0.012104376497991818,0.18478318884179457
221,0.0006889245800210643,-0.0003216225151794216,0.4456124031168966,0.08836020486378479,0.4574360159884041
222,0.0005790076664574312,-0.00045081122612359724,0.445879295251978,0.08817335616886093,0.40498339135259687
223,0.0006977267689332924,-0.00045771714978246145,0.4340835335367654,0.062395090441492655,0.35419849438571194
224,0.0007490670253828691,-0.0005794092997718388,0.4343642037827766,0.06816224339896555,0.5038608961825748
225,0.0005042366301419329,-0.000563256250700001,0.434469462608639,0.09301502032775202,0.3120286378889974
226,0.0004533834876454432,-0.0002188372230358829,0.43432693720742216,0.0376124943984862,0.35574170589132525
227,0.0006521179817015318,-0.0006815720902394175,0.43495583947417493,0.08739890909757789,0.2260253579484366
228,0.0005726737682744457,-0.00026260484848684843,0.435430253732676,0.05722877265513252,0.30831849112640053
229,0.0006456324505891292,-0.0005791519827478639,0.43499802442080615,0.08147651326755513,0.19370654124119957
230,0.000683434274506267,-0.0006195437856200429,0.43504378622648854,0.06683137614356538,0.22208198010850722
231,0.0007919838535144193,-0.0005085807164264984,0.43492959344579224,0.05754607658203919,0.18299998029313014
232,0.0007228941847101849,-0.0004472305670172535,0.42950208548049823,0.05668878315915009,0.323447799289901
233,0.00044337607582450373,-0.0003741661969470668,0.4300269331046107,0.06687199583896954,0.4201955931197927
234,0.0005865185871529422,-0.0004729308984815803,0.4303242919166117,0.07048244776315273,0.4002823728396676
235,0.00044575701530703523,-0.0003821052515928972,0.4288170910871346,0.05415197986995829,0.16936509993937188
236,0.0004904586207669662,-0.00047853242825262465,0.4272869031171451,0.06063768145776019,0.32378070828507877
237,0.000502100098527352,-0.0004980322880641157,0.4273120283145943,0.07658871327866668,0.23306472945289936
238,0.0004535743277861321,-0.00042656634457726664,0.4270788959063556,0.0763081578035221,0.24775153993306565
239,0.00042895445500089167,-0.00038501629263304525,0.42716128589512836,0.049949224854368604,0.10759207608119814
240,0.00042895445500089167,-0.00038501629263304525,0.42716128589512836,0.049949224854368604,0.10759207608119814
241,0.0004234580404349922,-0.0004676672740116474,0.4317507421583044,0.09876649568258332,0.027318565013811913
242,0.0006632264104463412,-0.0005557660648382028,0.43459555174388326,0.04440651099720896,0.32182280797560403
243,0.000678919846780844,-0.0002519705533353181,0.43468389405119184,0.04677164000049729,0.44666865880311524
244,0.000627708864868752,-0.0004974067938645118,0.43015097484773357,0.0015844339543780361,0.20984026117108368
245,0.0006472648446211151,-0.0002583351498732378,0.4299864366711257,0.0017850466273073035,0.4808343195325602
246,0.0006264045067928333,-0.000199564565430264,0.4257038746730346,0.0037894612581241657,0.3525923409060532
247,0.000625883059333064,-0.0004469631497444721,0.42570673968904604,0.00473420325772144,0.04307092609807506
248,0.000566002358851921,-0.0003610580486244332,0.42611116294767215,0.004758187819095803,0.17542138899251114
249,0.0006436248462550664,-0.0004592404201942404,0.4281798261221755,0.01678082303678426,0.41242893198893626
250,0.0007223185971738665,-0.0003486106277830265,0.4277983750594901,0.017374171083665877,0.04479116590540766
251,0.0007564338726723006,-0.0004251130040850231,0.4278958605354429,0.06390831497440569,0.08732528527046846
252,0.0004856816600941454,-0.0004374554862813332,0.4284240122582653,0.04359859740927042,0.4762721506541112
253,0.0006002831706305832,-0.00044835832887572824,0.42818202888554246,0.08367807589912728,0.12143270479466461
254,0.0005273960799857062,-0.000565871089670852,0.4615575449141081,0.06699020926476139,0.32360764980923307
255,0.000500471633417713,-0.0005745810209674327,0.46199417271177323,0.0664798898800933,0.48627691900889136
256,0.000554275096191922,-0.0005646623876293957,0.4551526083613788,0.0735506097915669,-0.26605958781225825
257,0.000554275096191922,-0.0005646623876293957,0.4551526083613788,0.0735506097915669,-0.26605958781225825
258,0.0005152909387486964,-0.00030561253587208426,0.45519713922154015,0.07531604073645888,0.3123533656105302
259,0.0006899940703266163,-0.00032792670715567937,0.456825434857888,0.023600355953566975,0.4236350056421512
260,0.0003960513084088526,-0.000509128538353958,0.45518430489472894,0.06466819622142451,0.1321660688766788
261,0.0005447394654907814,-0.0004948631506556724,0.4375228862967477,0.051986103036113,-0.1259150881060696
262,0.0006829259427556943,-0.0003178120084696064,0.437161440891267,0.04394916341817058,0.07921544123946811
263,0.0005815676472893129,-0.0005418521683757448,0.44565752572011835,0.06665048137985315,0.39786137632870155
264,0.0003617047128327783,-0.0004461373181748874,0.44512173908213515,0.07326817727115169,0.22409842681114633
265,0.00045846559691594324,-0.0006196102561726157,0.45019532578505445,0.07828365224487785,0.47077195441167086
266,0.00045846559691594324,-0.0006196102561726157,0.45019532578505445,0.07828365224487785,0.47077195441167086
267,0.0006528711109850761,-0.0004369647541412313,0.45020071025115027,0.05897380709142941,0.23503056748208317
268,0.0005014365768033508,-0.0004916126841061814,0.4500278618716393,0.053046813960764085,-0.20837796680754112
269,0.00044408116116410786,-0.0004487952078091405,0.4495444643252681,0.08751210244216952,0.08143023829849794
270,0.0005551097245337217,-0.0003003396271933145,0.4499087447371555,0.07012659042429048,0.35848099153796453
271,0.0005778046394962322,-0.0004685311642399737,0.4523006894461375,0.10511482370920903,0.319791038179672
272,0.0005410130104971496,-0.0005923178853026918,0.4524472341302388,0.09658347419859514,0.2695551380532917
273,0.0006035620459905684,-0.00036649964519814594,0.451800352736439,0.050467909803326265,0.3447997898871398
274,0.000641111110963597,-0.00030073873937702737,0.45171132780165313,0.06837089994191269,0.29389480921378985
275,0.0005456378513709865,-0.00035715757809679584,0.4514737490795381,0.04654056693758044,0.17459765202905708
276,0.0005588195032855098,-0.000589957394441094,0.45211456357686436,0.09393253035628624,0.35594027231127456
277,0.0005127089836952189,-0.0005823526539143126,0.4489945399645671,0.06349746868338585,0.4115979226395612
278,0.0005663337200657499,-0.00039036102852230527,0.4479868784474038,0.050031341498051184,0.12968195984906328
